"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#FluFact: It takes 2 weeks after getting the #flu vaccine for protective antibodies to start to work #ReadyForFlu https://t.co/3tHt0McHuP",FALSE,0,,2019-03-04 15:10:20,FALSE,,"1102587082130841603",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NHSaaa",0,FALSE,FALSE,,
"Are you helping to #fightflu? Protect yourself and others with these 3 actions:

Get a #flu vaccine. <U+2714><U+FE0F> 
Practice h<U+2026> https://t.co/e65eCHrrXw",FALSE,1,,2019-03-04 14:33:43,TRUE,,"1102577868423475202",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HealthyStMarys",0,FALSE,FALSE,,
"Last year @CDCgov  reported &gt;80K deaths related to #Flu.  March article @AMJPublicHealth w/ author<U+2019>s @UNCG_PHE<U+2026> https://t.co/192TfCYVFS",FALSE,3,,2019-03-04 14:32:43,TRUE,,"1102577617499291649",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AJPHThinkTank",1,FALSE,FALSE,,
"Hearing and #cold &amp; #flu season! With a head cold fluid can build up in the #middleear making it hard for sounds to<U+2026> https://t.co/CmyBeshaGN",FALSE,0,,2019-03-04 14:30:56,TRUE,,"1102577169333665801",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HTG_Audio",0,FALSE,FALSE,,
"The #flu is spreading across America a little later this season:   https://t.co/Qg8j2EpIUm",FALSE,0,,2019-03-04 14:21:52,FALSE,,"1102574886403391489",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rndubois",0,FALSE,FALSE,,
"CDC: Dangerous flu strain overtakes H1N1 this season https://t.co/YCagcCjcki #flu #influenza #cdc https://t.co/IY3YQ8vdi4",FALSE,2,,2019-03-04 14:09:01,FALSE,,"1102571653073125376",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Change_HC",0,FALSE,FALSE,,
"Everything You Need to Know About the Flu #bidmc #flu https://t.co/OtfPF9t2jy https://t.co/11LPbcSnRg",FALSE,0,,2019-03-04 14:08:51,FALSE,,"1102571612975566848",,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>","TheBioConnect",0,FALSE,FALSE,,
"#Flu activity is widespread across the U.S., but we haven<U+2019>t hit peak season yet. It's not too late to get your<U+2026> https://t.co/f9gMBqQ4Rq",FALSE,0,,2019-03-04 13:39:01,TRUE,,"1102564103359365121",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NoraConnect",0,FALSE,FALSE,,
"It's not too late to get the #flu vaccine. It takes about two weeks for protection to kick in, so get it now.<U+2026> https://t.co/0YYswqjofb",FALSE,1,,2019-03-04 13:32:19,TRUE,,"1102562415017902080",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HealthyPinellas",0,FALSE,FALSE,,
"It<U+2019>s Not Over Yet: The #Flu Is Still Spreading This Year https://t.co/ksYf03cTyS  #itsnottoolate #focusonflu",FALSE,3,,2019-03-04 13:26:28,FALSE,,"1102560946285879296",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","healthyky",1,FALSE,FALSE,,
"Evidently, #flu can caused elevated resting heart rate. @fitbit https://t.co/cOks7RtNOM",FALSE,0,,2019-03-04 13:02:34,FALSE,,"1102554929368047617",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoursunny",0,FALSE,FALSE,,
"Blog Magazine https://t.co/mRLw4kzIxB : Steaming essential oil is an effective way to ease the muscle pain and cong<U+2026> https://t.co/g2X07E7ngS",FALSE,1,,2019-03-04 13:01:59,TRUE,,"1102554781636329472",,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OrganicErica",0,FALSE,FALSE,,
"Kid #1 down w ROUND TWO of the flu! <U+2639><U+FE0F><U+2639><U+FE0F><U+0001F927><U+0001F927> Yay... #flu",FALSE,0,,2019-03-04 13:01:51,FALSE,,"1102554749499568128",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ezra_Nola",0,FALSE,FALSE,,
"""My colleague Marci Mearns and I are offering our flu prophylaxis program again this year, here<U+2019>s the signup info f<U+2026> https://t.co/cRMPGpzaao",FALSE,0,,2019-03-04 13:00:46,TRUE,,"1102554477926772737",,"<a href=""https://missinglettr.com"" rel=""nofollow"">Missinglettr</a>","edipfeiffer",0,FALSE,FALSE,,
"We got a skiff of snow, and I<U+2019>m on the other side of the #flu! Hooray and #HappyMonday! <U+0001F91F><U+0001F3FD>",FALSE,2,,2019-03-04 12:38:03,FALSE,,"1102548758796091393",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KaiMoore",0,FALSE,FALSE,,
"Access our new #flu vaccine pre-book calculator to help you determine the right flu vaccine, quantities, presentati<U+2026> https://t.co/LTRnsfx5XV",FALSE,0,,2019-03-04 12:30:34,TRUE,,"1102546876635799553",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","cardinalhealth",0,FALSE,FALSE,,
"Harnessing multiple data streams and artificial intelligence to better predict flu https://t.co/Q7d8vJZjsl #ai<U+2026> https://t.co/NB0aviSbAW",FALSE,1,,2019-03-04 11:50:02,TRUE,,"1102536675073425408",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","jselanikio",1,FALSE,FALSE,,
"Never been so excited to go into work, after evening quarantined with the flu for a week! #Flu https://t.co/3yB5wh3fNk",FALSE,1,,2019-03-04 11:48:56,FALSE,,"1102536397796319232",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rico10x",0,FALSE,FALSE,,
"#STUDY: Ppl vaccinated against #Flu 3 years in a row are @ higher risk of catching the flu

https://t.co/1854vSEHdZ https://t.co/3EJnoixGWv",FALSE,2,,2019-03-04 10:38:20,FALSE,,"1102518630988869641",,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>","ViraBurnayeva",3,FALSE,FALSE,,
"Need myself some of this! Came down with the llama flu this weekend! #VaccinesWork when it<U+2019>s the correct strain #flu https://t.co/unr9jdMcc5",FALSE,1,,2019-03-04 09:42:12,FALSE,,"1102504505311199232",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LegionxxElla",0,FALSE,FALSE,,
"#STUDY in CID Jrn: #Flu Shot Induces 4.4-Fold INCREASE in Non-Flu Acute Respiratory Infections<U+2026> https://t.co/ntbmXvzKu8",FALSE,3,,2019-03-04 08:42:10,TRUE,,"1102489399684681729",,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>","ViraBurnayeva",5,FALSE,FALSE,,
"Looking forward to #bakedapples this week. The #flu should have known I wouldn<U+2019>t stay down forever. #timetoindulgeinlife again <U+0001F60A>",FALSE,0,,2019-03-04 07:27:44,FALSE,,"1102470667113357312",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slowcooker_life",0,FALSE,FALSE,,
"The weekend already over? #flu &amp; #workingmoms #travel has encompassed #mylife 4 several weeks. This one is no diffe<U+2026> https://t.co/qoiQ2ZBmxz",FALSE,0,,2019-03-04 06:38:31,TRUE,,"1102458279307862017",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaisingSerenity",0,FALSE,FALSE,,
"#DidYouKnow that #GMO #Flu vaccine Flublock contains insect virus #DNA &amp; armyworm cell proteins?<U+2026> https://t.co/ZQWEIcqsc7",FALSE,1,,2019-03-04 06:23:03,TRUE,,"1102454387295825920",,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>","ViraBurnayeva",3,FALSE,FALSE,,
"wow s/o to my bf taking care of
my sick self &amp; picking up the million snotty
tissues while i take on this #Flu aka<U+2026> https://t.co/oqew8uDEsB",FALSE,0,,2019-03-04 05:39:21,TRUE,,"1102443391214931973",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lak_xo",0,FALSE,FALSE,,
"The CDC says a dangerous flu strain is spreading fast 
https://t.co/ZQwIEpqZsi #flu #CDC #health #medical",FALSE,0,,2019-03-04 05:17:08,FALSE,,"1102437802120114176",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","messageplicity",3,FALSE,FALSE,,
"A two-phase #STUDY provided new evidence supporting an association between #Thimerosal-containing #vaccines &amp; the s<U+2026> https://t.co/VSOLjSULLb",FALSE,1,,2019-03-04 05:03:54,TRUE,,"1102434471742185472",,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>","ViraBurnayeva",2,FALSE,FALSE,,
"How many attendees of the MWC are not stricken with the flu? The combo of 5G plus flying in metal tubes surrounded<U+2026> https://t.co/hMnVBoLxaZ",FALSE,0,,2019-03-04 04:55:26,TRUE,,"1102432338770833408",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CuresCancer",0,FALSE,FALSE,,
"#OnThisDay #4March 1918<U+00A0>First recorded case of Spanish #flu at Funston Army Camp, Kanas; start of worldwide pandemic killing 50-100 million",FALSE,3,,2019-03-04 04:42:36,FALSE,,"1102429107646676992",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WWILivesLost",1,FALSE,FALSE,,
"#flu #sick I<U+2019>m done. I week without my regiment of herbals and I<U+2019>m in the er 105.5 temp ,aches, chills .",FALSE,0,,2019-03-04 04:35:44,FALSE,,"1102427380440752128",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyizanLife",0,FALSE,FALSE,,
"Me all week: it<U+2019>s just allergies 
Me today: ok yeah I<U+2019>m pretty sure I<U+2019>m dying <U+0001F635><U+0001F635><U+0001F635>

#mindovermatter #uhno #dying #flu",FALSE,0,,2019-03-04 02:31:04,FALSE,,"1102396009215287306",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LCmomTWOboys",0,FALSE,FALSE,,
"Prayers for Holden who is, 'hot blooded, can't you see, gotta fever of 103!' #flu @ Wilmington, North Carolina https://t.co/WAEgiapP3n",FALSE,0,,2019-03-04 01:46:08,FALSE,,"1102384698628681728",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GetMarriedNC",0,FALSE,FALSE,,
"#STUDY: #Flu #Vaccine Associated w/ Spontaneous Abortion in #Pregnant Women

https://t.co/E1kkV3B8qE
#VaccineInjury https://t.co/AatvgRrMCh",FALSE,5,,2019-03-04 00:31:27,FALSE,,"1102365905122672640",,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>","ViraBurnayeva",3,FALSE,FALSE,,
"@jimmyfallon Gets a #Flu Shot from The Masked Vaccinator @DrOz#LeadingByExample https://t.co/mvDBmUpAZJ<U+2026> https://t.co/IM2XvGWOJk",FALSE,0,"jimmyfallon",2019-03-04 00:00:11,TRUE,,"1102358038843928577","15485441","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NFIDvaccines",0,FALSE,FALSE,,
"@ajfeuerman I did too! #greatminds #flu",FALSE,1,"ajfeuerman",2019-03-03 23:58:06,FALSE,"1102252906181345280","1102357512861421568","6798762","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CherryBlossBlog",0,FALSE,FALSE,,
"I uploaded a new episode, ""Joel Michalec Show #41: Salsa &amp; Beans"", on #spreaker #comedy #doctor #entertainment #flu<U+2026> https://t.co/cXxquNSuPC",FALSE,0,,2019-03-03 23:30:19,TRUE,,"1102350522730848258",,"<a href=""https://www.spreaker.com"" rel=""nofollow"">Spreaker</a>","WQYBradio",0,FALSE,FALSE,,
"This sinus pressure is killing me. #metoday #flu #sickie #sundaynofunday https://t.co/QvUyIZBYkX",FALSE,0,,2019-03-03 22:29:56,FALSE,,"1102335326276599808",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flibidagibit",0,FALSE,FALSE,,
".@CDCgov estimates that, from October 1, 2018, through February 16, 2019, there have been  214,000 <U+2013> 256,000 #flu h<U+2026> https://t.co/mzs1sl88vb",FALSE,0,,2019-03-03 22:14:00,TRUE,,"1102331316215914497",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","BeaufortMem",0,FALSE,FALSE,,
"@doctorsensation 32 Billion dollars is a lot of money to make with zero liability exposure in the US. That's a lot<U+2026> https://t.co/tu0yU2XXLy",FALSE,21,"doctorsensation",2019-03-03 22:05:47,TRUE,"1102324219013148672","1102329246599602176","44667379","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoercedTaxSlave",13,FALSE,FALSE,,
"This is sad...North Jersey infant is third child to die from #flu this season.  https://t.co/95K0sZlofI",FALSE,0,,2019-03-03 21:10:11,FALSE,,"1102315256171380737",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SterileSpace",1,FALSE,FALSE,,
"My household is down...this flu or whatever this is, is truly wild. My cousin summed it up: feel like you been hit<U+2026> https://t.co/NUp7XgpBmK",FALSE,0,,2019-03-03 21:05:25,TRUE,,"1102314056789229571",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sweetcincylove",0,FALSE,FALSE,,
"The embodiment of #murphyslaw = #aircast + #flu + #7monthspregnant #goingonvacation #ugh @ Bloor West Village https://t.co/mvSuo1lztk",FALSE,0,,2019-03-03 20:52:55,FALSE,,"1102310908804636672",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AlexHarrisRN",0,FALSE,FALSE,"-79.4775","43.6508"
"Trying to clean around this little sickie poo.  Poor kiddo <U+0001F625>   At least the animals are on watch. Good little careg<U+2026> https://t.co/FanQiRFodm",FALSE,0,,2019-03-03 20:46:40,TRUE,,"1102309336913768449",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AubreyWygralak",0,FALSE,FALSE,"-88.16058","44.6342799"
